2023-05-19 23:39:40 INFO     Starting training with lr=0.01, n_epoch=100
2023-05-19 23:41:32 INFO     Epoch: 1 	Training Loss: 13.443086 	Test Loss: 1.963649 	Epoch Time: 111.83s 	Total Time: 111.83s
2023-05-20 01:20:48 INFO     Epoch: 147 	Training Loss: 0.282445 	Test Loss: 0.378412 	Epoch Time: 0.73s 	Total Time: 106.89s
2023-05-20 01:20:48 INFO     Epoch: 148 	Training Loss: 0.289385 	Test Loss: 0.389964 	Epoch Time: 0.73s 	Total Time: 107.62s
2023-05-20 01:20:49 INFO     Epoch: 149 	Training Loss: 0.315867 	Test Loss: 0.371776 	Epoch Time: 0.72s 	Total Time: 108.34s
2023-05-20 01:20:50 INFO     Epoch: 150 	Training Loss: 0.285462 	Test Loss: 0.387984 	Epoch Time: 0.72s 	Total Time: 109.07s
2023-05-20 01:20:51 INFO     Epoch: 151 	Training Loss: 0.289863 	Test Loss: 0.384110 	Epoch Time: 0.73s 	Total Time: 109.79s
2023-05-20 01:20:51 INFO     Epoch: 152 	Training Loss: 0.286668 	Test Loss: 0.372711 	Epoch Time: 0.73s 	Total Time: 110.52s
2023-05-20 01:20:52 INFO     Epoch: 153 	Training Loss: 0.282367 	Test Loss: 0.457488 	Epoch Time: 0.72s 	Total Time: 111.24s
2023-05-20 01:20:53 INFO     Epoch: 154 	Training Loss: 0.321332 	Test Loss: 0.408568 	Epoch Time: 0.73s 	Total Time: 111.97s
2023-05-20 01:20:53 INFO     Epoch: 155 	Training Loss: 0.297330 	Test Loss: 0.385258 	Epoch Time: 0.73s 	Total Time: 112.70s
2023-05-20 01:20:54 INFO     Epoch: 156 	Training Loss: 0.287424 	Test Loss: 0.375135 	Epoch Time: 0.73s 	Total Time: 113.43s
2023-05-20 01:20:55 INFO     Epoch: 157 	Training Loss: 0.276850 	Test Loss: 0.425338 	Epoch Time: 0.73s 	Total Time: 114.15s
2023-05-20 01:20:56 INFO     Epoch: 158 	Training Loss: 0.291447 	Test Loss: 0.373680 	Epoch Time: 0.73s 	Total Time: 114.88s
2023-05-20 01:20:56 INFO     Epoch: 159 	Training Loss: 0.279595 	Test Loss: 0.379081 	Epoch Time: 0.73s 	Total Time: 115.61s
2023-05-20 01:20:57 INFO     Epoch: 160 	Training Loss: 0.302639 	Test Loss: 0.368189 	Epoch Time: 0.73s 	Total Time: 116.34s
2023-05-20 01:20:58 INFO     Epoch: 161 	Training Loss: 0.279067 	Test Loss: 0.372886 	Epoch Time: 0.73s 	Total Time: 117.07s
2023-05-20 01:20:59 INFO     Epoch: 162 	Training Loss: 0.303979 	Test Loss: 0.360364 	Epoch Time: 0.73s 	Total Time: 117.79s
2023-05-20 01:20:59 INFO     Epoch: 163 	Training Loss: 0.298075 	Test Loss: 0.396371 	Epoch Time: 0.72s 	Total Time: 118.52s
2023-05-20 01:21:00 INFO     Epoch: 164 	Training Loss: 0.280977 	Test Loss: 0.374326 	Epoch Time: 0.72s 	Total Time: 119.24s
2023-05-20 01:21:01 INFO     Epoch: 165 	Training Loss: 0.274237 	Test Loss: 0.373315 	Epoch Time: 0.73s 	Total Time: 119.97s
2023-05-20 01:21:01 INFO     Epoch: 166 	Training Loss: 0.283077 	Test Loss: 0.424088 	Epoch Time: 0.73s 	Total Time: 120.70s
2023-05-20 01:21:02 INFO     Epoch: 167 	Training Loss: 0.293057 	Test Loss: 0.381049 	Epoch Time: 0.73s 	Total Time: 121.43s
2023-05-20 01:21:03 INFO     Epoch: 168 	Training Loss: 0.272343 	Test Loss: 0.391834 	Epoch Time: 0.73s 	Total Time: 122.15s
2023-05-20 01:21:04 INFO     Epoch: 169 	Training Loss: 0.273762 	Test Loss: 0.387653 	Epoch Time: 0.73s 	Total Time: 122.88s
2023-05-20 01:21:04 INFO     Epoch: 170 	Training Loss: 0.288040 	Test Loss: 0.415450 	Epoch Time: 0.73s 	Total Time: 123.61s
2023-05-20 01:21:05 INFO     Epoch: 171 	Training Loss: 0.292489 	Test Loss: 0.369038 	Epoch Time: 0.75s 	Total Time: 124.36s
2023-05-20 01:21:06 INFO     Epoch: 172 	Training Loss: 0.282975 	Test Loss: 0.402784 	Epoch Time: 0.73s 	Total Time: 125.09s
2023-05-20 01:21:07 INFO     Epoch: 173 	Training Loss: 0.286933 	Test Loss: 0.367878 	Epoch Time: 0.73s 	Total Time: 125.81s
2023-05-20 01:21:07 INFO     Epoch: 174 	Training Loss: 0.279888 	Test Loss: 0.405598 	Epoch Time: 0.73s 	Total Time: 126.54s
2023-05-20 01:21:08 INFO     Epoch: 175 	Training Loss: 0.277088 	Test Loss: 0.369074 	Epoch Time: 0.73s 	Total Time: 127.27s
2023-05-20 01:21:09 INFO     Epoch: 176 	Training Loss: 0.269970 	Test Loss: 0.426926 	Epoch Time: 0.73s 	Total Time: 128.00s
2023-05-20 01:21:10 INFO     Epoch: 177 	Training Loss: 0.278901 	Test Loss: 0.380782 	Epoch Time: 0.73s 	Total Time: 128.73s
2023-05-20 01:21:10 INFO     Epoch: 178 	Training Loss: 0.269391 	Test Loss: 0.515768 	Epoch Time: 0.73s 	Total Time: 129.45s
2023-05-20 01:21:11 INFO     Epoch: 179 	Training Loss: 0.278107 	Test Loss: 0.367853 	Epoch Time: 0.73s 	Total Time: 130.18s
2023-05-20 01:21:12 INFO     Epoch: 180 	Training Loss: 0.274421 	Test Loss: 0.362116 	Epoch Time: 0.72s 	Total Time: 130.90s
2023-05-20 01:21:12 INFO     Epoch: 181 	Training Loss: 0.269844 	Test Loss: 0.383055 	Epoch Time: 0.73s 	Total Time: 131.63s
2023-05-20 01:21:13 INFO     Epoch: 182 	Training Loss: 0.274649 	Test Loss: 0.386209 	Epoch Time: 0.73s 	Total Time: 132.35s
2023-05-20 01:21:14 INFO     Epoch: 183 	Training Loss: 0.278993 	Test Loss: 0.372540 	Epoch Time: 0.72s 	Total Time: 133.08s
2023-05-20 01:21:15 INFO     Epoch: 184 	Training Loss: 0.280810 	Test Loss: 0.400464 	Epoch Time: 0.72s 	Total Time: 133.80s
2023-05-20 01:21:15 INFO     Epoch: 185 	Training Loss: 0.275572 	Test Loss: 0.416898 	Epoch Time: 0.73s 	Total Time: 134.54s
2023-05-20 01:21:16 INFO     Epoch: 186 	Training Loss: 0.268078 	Test Loss: 0.403077 	Epoch Time: 0.72s 	Total Time: 135.26s
2023-05-20 01:21:17 INFO     Epoch: 187 	Training Loss: 0.263619 	Test Loss: 0.383521 	Epoch Time: 0.72s 	Total Time: 135.98s
2023-05-20 01:21:17 INFO     Epoch: 188 	Training Loss: 0.259816 	Test Loss: 0.399813 	Epoch Time: 0.72s 	Total Time: 136.71s
2023-05-20 01:21:18 INFO     Epoch: 189 	Training Loss: 0.270176 	Test Loss: 0.393671 	Epoch Time: 0.72s 	Total Time: 137.43s
2023-05-20 01:21:19 INFO     Epoch: 190 	Training Loss: 0.275454 	Test Loss: 0.368597 	Epoch Time: 0.72s 	Total Time: 138.16s
2023-05-20 01:21:20 INFO     Epoch: 191 	Training Loss: 0.283860 	Test Loss: 0.371553 	Epoch Time: 0.73s 	Total Time: 138.88s
2023-05-20 01:21:20 INFO     Epoch: 192 	Training Loss: 0.277710 	Test Loss: 0.366738 	Epoch Time: 0.73s 	Total Time: 139.61s
2023-05-20 01:21:21 INFO     Epoch: 193 	Training Loss: 0.261558 	Test Loss: 0.382854 	Epoch Time: 0.73s 	Total Time: 140.35s
2023-05-20 01:21:22 INFO     Epoch: 194 	Training Loss: 0.261985 	Test Loss: 0.375881 	Epoch Time: 0.72s 	Total Time: 141.07s
2023-05-20 01:21:23 INFO     Epoch: 195 	Training Loss: 0.265933 	Test Loss: 0.385469 	Epoch Time: 0.73s 	Total Time: 141.80s
2023-05-20 01:21:23 INFO     Epoch: 196 	Training Loss: 0.269219 	Test Loss: 0.384062 	Epoch Time: 0.73s 	Total Time: 142.52s
2023-05-20 01:21:24 INFO     Epoch: 197 	Training Loss: 0.261919 	Test Loss: 0.397444 	Epoch Time: 0.73s 	Total Time: 143.25s
2023-05-20 01:21:25 INFO     Epoch: 198 	Training Loss: 0.269414 	Test Loss: 0.359304 	Epoch Time: 0.72s 	Total Time: 143.97s
2023-05-20 01:21:25 INFO     Epoch: 199 	Training Loss: 0.259323 	Test Loss: 0.424198 	Epoch Time: 0.73s 	Total Time: 144.70s
2023-05-20 01:21:26 INFO     Epoch: 200 	Training Loss: 0.268311 	Test Loss: 0.378718 	Epoch Time: 0.73s 	Total Time: 145.42s
2023-05-20 01:21:27 INFO     Epoch: 201 	Training Loss: 0.264074 	Test Loss: 0.372465 	Epoch Time: 0.73s 	Total Time: 146.15s
2023-05-20 01:21:28 INFO     Epoch: 202 	Training Loss: 0.259493 	Test Loss: 0.412039 	Epoch Time: 0.75s 	Total Time: 146.90s
2023-05-20 01:21:28 INFO     Epoch: 203 	Training Loss: 0.264647 	Test Loss: 0.378542 	Epoch Time: 0.73s 	Total Time: 147.62s
2023-05-20 01:21:29 INFO     Epoch: 204 	Training Loss: 0.260961 	Test Loss: 0.389587 	Epoch Time: 0.73s 	Total Time: 148.35s
2023-05-20 01:21:30 INFO     Epoch: 205 	Training Loss: 0.265535 	Test Loss: 0.379622 	Epoch Time: 0.73s 	Total Time: 149.07s
2023-05-20 01:21:31 INFO     Epoch: 206 	Training Loss: 0.370799 	Test Loss: 0.422767 	Epoch Time: 0.72s 	Total Time: 149.80s
2023-05-20 01:21:31 INFO     Epoch: 207 	Training Loss: 0.299165 	Test Loss: 0.382144 	Epoch Time: 0.73s 	Total Time: 150.52s
2023-05-20 01:21:32 INFO     Epoch: 208 	Training Loss: 0.263497 	Test Loss: 0.376129 	Epoch Time: 0.72s 	Total Time: 151.25s
2023-05-20 01:21:33 INFO     Epoch: 209 	Training Loss: 0.269249 	Test Loss: 0.403362 	Epoch Time: 0.72s 	Total Time: 151.97s
2023-05-20 01:21:33 INFO     Epoch: 210 	Training Loss: 0.261729 	Test Loss: 0.397715 	Epoch Time: 0.73s 	Total Time: 152.70s
2023-05-20 01:21:34 INFO     Epoch: 211 	Training Loss: 0.254486 	Test Loss: 0.368134 	Epoch Time: 0.73s 	Total Time: 153.42s
2023-05-20 01:21:35 INFO     Epoch: 212 	Training Loss: 0.261607 	Test Loss: 0.372044 	Epoch Time: 0.73s 	Total Time: 154.15s
2023-05-20 01:21:36 INFO     Epoch: 213 	Training Loss: 0.277722 	Test Loss: 0.358534 	Epoch Time: 0.72s 	Total Time: 154.87s
2023-05-20 01:21:36 INFO     Epoch: 214 	Training Loss: 0.258643 	Test Loss: 0.375351 	Epoch Time: 0.72s 	Total Time: 155.60s
2023-05-20 01:21:37 INFO     Epoch: 215 	Training Loss: 0.257408 	Test Loss: 0.406746 	Epoch Time: 0.72s 	Total Time: 156.32s
2023-05-20 01:21:38 INFO     Epoch: 216 	Training Loss: 0.254405 	Test Loss: 0.414881 	Epoch Time: 0.72s 	Total Time: 157.05s
2023-05-20 01:21:39 INFO     Epoch: 217 	Training Loss: 0.259952 	Test Loss: 0.394898 	Epoch Time: 0.74s 	Total Time: 157.79s
2023-05-20 01:21:39 INFO     Epoch: 218 	Training Loss: 0.262665 	Test Loss: 0.416749 	Epoch Time: 0.72s 	Total Time: 158.51s
2023-05-20 01:21:40 INFO     Epoch: 219 	Training Loss: 0.253673 	Test Loss: 0.410279 	Epoch Time: 0.73s 	Total Time: 159.24s
2023-05-20 01:21:41 INFO     Epoch: 220 	Training Loss: 0.268141 	Test Loss: 0.375035 	Epoch Time: 0.73s 	Total Time: 159.96s
2023-05-20 01:21:41 INFO     Epoch: 221 	Training Loss: 0.250177 	Test Loss: 0.387134 	Epoch Time: 0.72s 	Total Time: 160.69s
2023-05-20 01:21:42 INFO     Epoch: 222 	Training Loss: 0.257693 	Test Loss: 0.404448 	Epoch Time: 0.73s 	Total Time: 161.42s
2023-05-20 01:21:43 INFO     Epoch: 223 	Training Loss: 0.247718 	Test Loss: 0.393294 	Epoch Time: 0.73s 	Total Time: 162.14s
2023-05-20 01:21:44 INFO     Epoch: 224 	Training Loss: 0.253563 	Test Loss: 0.377503 	Epoch Time: 0.73s 	Total Time: 162.87s
2023-05-20 01:21:44 INFO     Epoch: 225 	Training Loss: 0.276980 	Test Loss: 0.398974 	Epoch Time: 0.72s 	Total Time: 163.59s
2023-05-20 01:21:45 INFO     Epoch: 226 	Training Loss: 0.270400 	Test Loss: 0.371407 	Epoch Time: 0.72s 	Total Time: 164.32s
2023-05-20 01:21:46 INFO     Epoch: 227 	Training Loss: 0.272095 	Test Loss: 0.395526 	Epoch Time: 0.72s 	Total Time: 165.04s
2023-05-20 01:21:47 INFO     Epoch: 228 	Training Loss: 0.254474 	Test Loss: 0.375500 	Epoch Time: 0.73s 	Total Time: 165.77s
2023-05-20 01:21:47 INFO     Epoch: 229 	Training Loss: 0.250026 	Test Loss: 0.424923 	Epoch Time: 0.72s 	Total Time: 166.49s
2023-05-20 01:21:48 INFO     Epoch: 230 	Training Loss: 0.257235 	Test Loss: 0.373040 	Epoch Time: 0.73s 	Total Time: 167.22s
2023-05-20 01:21:49 INFO     Epoch: 231 	Training Loss: 0.253493 	Test Loss: 0.387899 	Epoch Time: 0.74s 	Total Time: 167.96s
2023-05-20 01:21:49 INFO     Epoch: 232 	Training Loss: 0.249827 	Test Loss: 0.428224 	Epoch Time: 0.73s 	Total Time: 168.68s
2023-05-20 01:21:50 INFO     Epoch: 233 	Training Loss: 0.253947 	Test Loss: 0.389519 	Epoch Time: 0.72s 	Total Time: 169.41s
2023-05-20 01:21:51 INFO     Epoch: 234 	Training Loss: 0.254960 	Test Loss: 0.402599 	Epoch Time: 0.73s 	Total Time: 170.13s
2023-05-20 01:21:52 INFO     Epoch: 235 	Training Loss: 0.244252 	Test Loss: 0.403976 	Epoch Time: 0.73s 	Total Time: 170.86s
2023-05-20 01:21:52 INFO     Epoch: 236 	Training Loss: 0.246847 	Test Loss: 0.381769 	Epoch Time: 0.73s 	Total Time: 171.59s
2023-05-20 01:21:53 INFO     Epoch: 237 	Training Loss: 0.258836 	Test Loss: 0.406802 	Epoch Time: 0.72s 	Total Time: 172.31s
2023-05-20 01:21:54 INFO     Epoch: 238 	Training Loss: 0.249149 	Test Loss: 0.389873 	Epoch Time: 0.73s 	Total Time: 173.03s
2023-05-20 01:21:55 INFO     Epoch: 239 	Training Loss: 0.242551 	Test Loss: 0.388959 	Epoch Time: 0.73s 	Total Time: 173.76s
2023-05-20 01:21:55 INFO     Epoch: 240 	Training Loss: 0.258424 	Test Loss: 0.375413 	Epoch Time: 0.73s 	Total Time: 174.49s
2023-05-20 01:21:56 INFO     Epoch: 241 	Training Loss: 0.251843 	Test Loss: 0.426506 	Epoch Time: 0.72s 	Total Time: 175.21s
2023-05-20 01:21:57 INFO     Epoch: 242 	Training Loss: 0.280538 	Test Loss: 0.400616 	Epoch Time: 0.73s 	Total Time: 175.94s
2023-05-20 01:21:57 INFO     Epoch: 243 	Training Loss: 0.270069 	Test Loss: 0.370417 	Epoch Time: 0.73s 	Total Time: 176.67s
2023-05-20 01:21:58 INFO     Epoch: 244 	Training Loss: 0.258631 	Test Loss: 0.365744 	Epoch Time: 0.73s 	Total Time: 177.39s
2023-05-20 01:21:59 INFO     Epoch: 245 	Training Loss: 0.244699 	Test Loss: 0.395546 	Epoch Time: 0.73s 	Total Time: 178.12s
2023-05-20 01:22:00 INFO     Epoch: 246 	Training Loss: 0.263315 	Test Loss: 0.390049 	Epoch Time: 0.72s 	Total Time: 178.84s
2023-05-20 01:22:00 INFO     Epoch: 247 	Training Loss: 0.242992 	Test Loss: 0.375831 	Epoch Time: 0.74s 	Total Time: 179.58s
2023-05-20 01:22:01 INFO     Epoch: 248 	Training Loss: 0.259056 	Test Loss: 0.375759 	Epoch Time: 0.75s 	Total Time: 180.33s
2023-05-20 01:22:02 INFO     Epoch: 249 	Training Loss: 0.258603 	Test Loss: 0.388989 	Epoch Time: 0.73s 	Total Time: 181.05s
2023-05-20 01:22:03 INFO     Epoch: 250 	Training Loss: 0.243336 	Test Loss: 0.448250 	Epoch Time: 0.74s 	Total Time: 181.80s
2023-05-20 01:22:03 INFO     Epoch: 251 	Training Loss: 0.246608 	Test Loss: 0.403562 	Epoch Time: 0.72s 	Total Time: 182.52s
2023-05-20 01:22:04 INFO     Epoch: 252 	Training Loss: 0.274704 	Test Loss: 0.381413 	Epoch Time: 0.73s 	Total Time: 183.25s
2023-05-20 01:22:05 INFO     Epoch: 253 	Training Loss: 0.251118 	Test Loss: 0.360463 	Epoch Time: 0.72s 	Total Time: 183.98s
2023-05-20 01:22:05 INFO     Epoch: 254 	Training Loss: 0.247649 	Test Loss: 0.389849 	Epoch Time: 0.72s 	Total Time: 184.70s
2023-05-20 01:22:06 INFO     Epoch: 255 	Training Loss: 0.253070 	Test Loss: 0.367902 	Epoch Time: 0.74s 	Total Time: 185.44s
2023-05-20 01:22:07 INFO     Epoch: 256 	Training Loss: 0.242177 	Test Loss: 0.394801 	Epoch Time: 0.72s 	Total Time: 186.16s
2023-05-20 01:22:08 INFO     Epoch: 257 	Training Loss: 0.255707 	Test Loss: 0.387229 	Epoch Time: 0.74s 	Total Time: 186.90s
2023-05-20 01:22:08 INFO     Epoch: 258 	Training Loss: 0.244150 	Test Loss: 0.373086 	Epoch Time: 0.73s 	Total Time: 187.62s
2023-05-20 01:22:09 INFO     Epoch: 259 	Training Loss: 0.246093 	Test Loss: 0.390912 	Epoch Time: 0.73s 	Total Time: 188.35s
2023-05-20 01:22:10 INFO     Epoch: 260 	Training Loss: 0.256466 	Test Loss: 0.362552 	Epoch Time: 0.72s 	Total Time: 189.07s
2023-05-20 01:22:11 INFO     Epoch: 261 	Training Loss: 0.247018 	Test Loss: 0.387774 	Epoch Time: 0.74s 	Total Time: 189.81s
2023-05-20 01:22:11 INFO     Epoch: 262 	Training Loss: 0.249201 	Test Loss: 0.367672 	Epoch Time: 0.72s 	Total Time: 190.53s
2023-05-20 01:22:12 INFO     Epoch: 263 	Training Loss: 0.242969 	Test Loss: 0.373304 	Epoch Time: 0.74s 	Total Time: 191.27s
2023-05-20 01:22:13 INFO     Epoch: 264 	Training Loss: 0.250061 	Test Loss: 0.385794 	Epoch Time: 0.73s 	Total Time: 192.00s
2023-05-20 01:22:14 INFO     Epoch: 265 	Training Loss: 0.242006 	Test Loss: 0.390044 	Epoch Time: 0.72s 	Total Time: 192.72s
2023-05-20 01:22:14 INFO     Epoch: 266 	Training Loss: 0.240944 	Test Loss: 0.384387 	Epoch Time: 0.72s 	Total Time: 193.45s
2023-05-20 01:22:15 INFO     Epoch: 267 	Training Loss: 0.241109 	Test Loss: 0.429172 	Epoch Time: 0.73s 	Total Time: 194.17s
2023-05-20 01:22:16 INFO     Epoch: 268 	Training Loss: 0.243637 	Test Loss: 0.375781 	Epoch Time: 0.72s 	Total Time: 194.90s
2023-05-20 01:22:16 INFO     Epoch: 269 	Training Loss: 0.244567 	Test Loss: 0.389945 	Epoch Time: 0.73s 	Total Time: 195.62s
2023-05-20 01:22:17 INFO     Epoch: 270 	Training Loss: 0.242257 	Test Loss: 0.390598 	Epoch Time: 0.73s 	Total Time: 196.35s
2023-05-20 01:22:18 INFO     Epoch: 271 	Training Loss: 0.250542 	Test Loss: 0.405018 	Epoch Time: 0.73s 	Total Time: 197.08s
2023-05-20 01:22:19 INFO     Epoch: 272 	Training Loss: 0.262767 	Test Loss: 0.389589 	Epoch Time: 0.73s 	Total Time: 197.81s
2023-05-20 01:22:19 INFO     Epoch: 273 	Training Loss: 0.250497 	Test Loss: 0.389667 	Epoch Time: 0.73s 	Total Time: 198.54s
2023-05-20 01:22:20 INFO     Epoch: 274 	Training Loss: 0.236499 	Test Loss: 0.402076 	Epoch Time: 0.73s 	Total Time: 199.26s
2023-05-20 01:22:21 INFO     Epoch: 275 	Training Loss: 0.252657 	Test Loss: 0.393939 	Epoch Time: 0.72s 	Total Time: 199.99s
2023-05-20 01:22:22 INFO     Epoch: 276 	Training Loss: 0.239538 	Test Loss: 0.385639 	Epoch Time: 0.73s 	Total Time: 200.72s
2023-05-20 01:22:22 INFO     Epoch: 277 	Training Loss: 0.235508 	Test Loss: 0.399581 	Epoch Time: 0.72s 	Total Time: 201.44s
2023-05-20 01:22:23 INFO     Epoch: 278 	Training Loss: 0.254906 	Test Loss: 0.372847 	Epoch Time: 0.72s 	Total Time: 202.16s
2023-05-20 01:22:24 INFO     Epoch: 279 	Training Loss: 0.245531 	Test Loss: 0.442207 	Epoch Time: 0.72s 	Total Time: 202.88s
2023-05-20 01:22:24 INFO     Epoch: 280 	Training Loss: 0.250344 	Test Loss: 0.381816 	Epoch Time: 0.73s 	Total Time: 203.61s
2023-05-20 01:22:25 INFO     Epoch: 281 	Training Loss: 0.240349 	Test Loss: 0.385684 	Epoch Time: 0.74s 	Total Time: 204.35s
2023-05-20 01:22:26 INFO     Epoch: 282 	Training Loss: 0.246451 	Test Loss: 0.411127 	Epoch Time: 0.73s 	Total Time: 205.07s
2023-05-20 01:22:27 INFO     Epoch: 283 	Training Loss: 0.240368 	Test Loss: 0.385106 	Epoch Time: 0.75s 	Total Time: 205.82s
2023-05-20 01:22:27 INFO     Epoch: 284 	Training Loss: 0.236471 	Test Loss: 0.400667 	Epoch Time: 0.73s 	Total Time: 206.55s
2023-05-20 01:22:28 INFO     Epoch: 285 	Training Loss: 0.238642 	Test Loss: 0.388621 	Epoch Time: 0.72s 	Total Time: 207.27s
2023-05-20 01:22:29 INFO     Epoch: 286 	Training Loss: 0.232750 	Test Loss: 0.405642 	Epoch Time: 0.72s 	Total Time: 207.99s
2023-05-20 01:22:30 INFO     Epoch: 287 	Training Loss: 0.231101 	Test Loss: 0.406685 	Epoch Time: 0.72s 	Total Time: 208.71s
2023-05-20 01:22:30 INFO     Epoch: 288 	Training Loss: 0.239115 	Test Loss: 0.414148 	Epoch Time: 0.72s 	Total Time: 209.43s
2023-05-20 01:22:31 INFO     Epoch: 289 	Training Loss: 0.239484 	Test Loss: 0.437685 	Epoch Time: 0.72s 	Total Time: 210.16s
2023-05-20 01:22:32 INFO     Epoch: 290 	Training Loss: 0.242157 	Test Loss: 0.377250 	Epoch Time: 0.73s 	Total Time: 210.88s
2023-05-20 01:22:32 INFO     Epoch: 291 	Training Loss: 0.236868 	Test Loss: 0.436560 	Epoch Time: 0.72s 	Total Time: 211.61s
2023-05-20 01:22:33 INFO     Epoch: 292 	Training Loss: 0.236835 	Test Loss: 0.408192 	Epoch Time: 0.72s 	Total Time: 212.33s
2023-05-20 01:22:34 INFO     Epoch: 293 	Training Loss: 0.246329 	Test Loss: 0.396760 	Epoch Time: 0.73s 	Total Time: 213.06s
2023-05-20 01:22:35 INFO     Epoch: 294 	Training Loss: 0.241197 	Test Loss: 0.404435 	Epoch Time: 0.72s 	Total Time: 213.78s
2023-05-20 01:22:35 INFO     Epoch: 295 	Training Loss: 0.237731 	Test Loss: 0.390242 	Epoch Time: 0.73s 	Total Time: 214.51s
2023-05-20 01:22:36 INFO     Epoch: 296 	Training Loss: 0.240818 	Test Loss: 0.390747 	Epoch Time: 0.73s 	Total Time: 215.23s
2023-05-20 01:22:37 INFO     Epoch: 297 	Training Loss: 0.237384 	Test Loss: 0.380351 	Epoch Time: 0.73s 	Total Time: 215.96s
2023-05-20 01:22:37 INFO     Epoch: 298 	Training Loss: 0.241240 	Test Loss: 0.435806 	Epoch Time: 0.72s 	Total Time: 216.68s
2023-05-20 01:22:38 INFO     Epoch: 299 	Training Loss: 0.235234 	Test Loss: 0.401696 	Epoch Time: 0.73s 	Total Time: 217.41s
2023-05-20 01:22:39 INFO     Epoch: 300 	Training Loss: 0.251158 	Test Loss: 0.393075 	Epoch Time: 0.73s 	Total Time: 218.14s
2023-05-20 01:22:40 INFO     Epoch: 301 	Training Loss: 0.252774 	Test Loss: 0.384753 	Epoch Time: 0.72s 	Total Time: 218.86s
2023-05-20 01:22:40 INFO     Epoch: 302 	Training Loss: 0.240757 	Test Loss: 0.406208 	Epoch Time: 0.73s 	Total Time: 219.59s
2023-05-20 01:22:41 INFO     Epoch: 303 	Training Loss: 0.240129 	Test Loss: 0.396427 	Epoch Time: 0.73s 	Total Time: 220.31s
2023-05-20 01:22:42 INFO     Epoch: 304 	Training Loss: 0.234578 	Test Loss: 0.392112 	Epoch Time: 0.73s 	Total Time: 221.04s
2023-05-20 01:22:43 INFO     Epoch: 305 	Training Loss: 0.238009 	Test Loss: 0.414943 	Epoch Time: 0.72s 	Total Time: 221.77s
2023-05-20 01:22:43 INFO     Epoch: 306 	Training Loss: 0.239220 	Test Loss: 0.406685 	Epoch Time: 0.73s 	Total Time: 222.49s
2023-05-20 01:22:44 INFO     Epoch: 307 	Training Loss: 0.229122 	Test Loss: 0.411867 	Epoch Time: 0.73s 	Total Time: 223.22s
2023-05-20 01:22:45 INFO     Epoch: 308 	Training Loss: 0.242149 	Test Loss: 0.391849 	Epoch Time: 0.73s 	Total Time: 223.94s
2023-05-20 01:22:45 INFO     Epoch: 309 	Training Loss: 0.234359 	Test Loss: 0.422513 	Epoch Time: 0.73s 	Total Time: 224.67s
2023-05-20 01:22:46 INFO     Epoch: 310 	Training Loss: 0.232304 	Test Loss: 0.490656 	Epoch Time: 0.73s 	Total Time: 225.40s
2023-05-20 01:22:47 INFO     Epoch: 311 	Training Loss: 0.240850 	Test Loss: 0.407878 	Epoch Time: 0.72s 	Total Time: 226.12s
2023-05-20 01:22:48 INFO     Epoch: 312 	Training Loss: 0.239969 	Test Loss: 0.441601 	Epoch Time: 0.73s 	Total Time: 226.85s
2023-05-20 01:22:48 INFO     Epoch: 313 	Training Loss: 0.238174 	Test Loss: 0.419873 	Epoch Time: 0.73s 	Total Time: 227.58s
2023-05-20 01:22:49 INFO     Epoch: 314 	Training Loss: 0.240225 	Test Loss: 0.362304 	Epoch Time: 0.73s 	Total Time: 228.30s
2023-05-20 01:22:50 INFO     Epoch: 315 	Training Loss: 0.242814 	Test Loss: 0.380321 	Epoch Time: 0.72s 	Total Time: 229.03s
2023-05-20 01:22:51 INFO     Epoch: 316 	Training Loss: 0.229353 	Test Loss: 0.441232 	Epoch Time: 0.73s 	Total Time: 229.76s
2023-05-20 01:22:51 INFO     Epoch: 317 	Training Loss: 0.241212 	Test Loss: 0.413073 	Epoch Time: 0.73s 	Total Time: 230.48s
2023-05-20 01:22:52 INFO     Epoch: 318 	Training Loss: 0.231713 	Test Loss: 0.420263 	Epoch Time: 0.72s 	Total Time: 231.21s
2023-05-20 01:22:53 INFO     Epoch: 319 	Training Loss: 0.243641 	Test Loss: 0.500337 	Epoch Time: 0.72s 	Total Time: 231.93s
2023-05-20 01:22:53 INFO     Epoch: 320 	Training Loss: 0.231931 	Test Loss: 0.437005 	Epoch Time: 0.72s 	Total Time: 232.66s
2023-05-20 01:22:54 INFO     Epoch: 321 	Training Loss: 0.234031 	Test Loss: 0.438681 	Epoch Time: 0.73s 	Total Time: 233.38s
2023-05-20 01:22:55 INFO     Epoch: 322 	Training Loss: 0.236007 	Test Loss: 0.410834 	Epoch Time: 0.73s 	Total Time: 234.11s
2023-05-20 01:22:56 INFO     Epoch: 323 	Training Loss: 0.228904 	Test Loss: 0.417605 	Epoch Time: 0.72s 	Total Time: 234.83s
2023-05-20 01:22:56 INFO     Epoch: 324 	Training Loss: 0.235133 	Test Loss: 0.471336 	Epoch Time: 0.72s 	Total Time: 235.55s
2023-05-20 01:22:57 INFO     Epoch: 325 	Training Loss: 0.231737 	Test Loss: 0.449540 	Epoch Time: 0.73s 	Total Time: 236.29s
2023-05-20 01:22:58 INFO     Epoch: 326 	Training Loss: 0.233162 	Test Loss: 0.430333 	Epoch Time: 0.73s 	Total Time: 237.01s
