Classification Level,Count
Nocardia puris,21
Paraburkholderia phenazinium,37
Brevundimonas mediterranea,24
Bacillus smithii,29
Methylobacterium fujisawaense,42
Paraburkholderia tuberum,25
Bifidobacterium coryneforme,22
Streptomyces zaomyceticus,52
Streptomyces ossamyceticus,21
Candidatus Rhizobium massiliae,26
Mycobacterium asiaticum,20
Lutimonas saemankumensis,20
Achromobacter spanius,42
Terribacillus saccharophilus,27
Neisseria sicca,26
Mycoplasmopsis pullorum,35
Pseudomonas helmanticensis,25
Paenibacillus naphthalenovorans,20
Bacillus sporothermodurans,26
Pseudomonas antarctica,49
Odoribacter splanchnicus,22
Paraburkholderia caledonica,22
Actinobacillus minor,28
Lysobacter antibioticus,27
Mycoplasma ovis,25
Lysobacter enzymogenes,25
Serratia rubidaea,54
Phaeobacter gallaeciensis,46
Halomonas sulfidaeris,22
Salinispora pacifica,55
Leuconostoc mesenteroides subsp. dextranicum,27
Streptomyces atratus,38
Tasmanian Rickettsia-like organism,20
Mannheimia varigena,35
Streptomyces atrovirens,27
Erwinia pyrifoliae,39
Cronobacter muytjensii,30
Azospirillum thiophilum,21
Pseudomonas entomophila,28
Methylorubrum zatmanii,21
Streptomyces caeruleatus,22
Citrobacter farmeri,40
Helicobacter canadensis,28
Pseudomonas resinovorans,37
Streptomyces chartreusis,36
Enterobacteriaceae bacterium symbiont of Plautia splendens,25
Pseudomonas yamanorum,24
Chlamydia pecorum,22
Acinetobacter lactucae,20
Loktanella salsilacus,22
Ochrobactrum cytisi,26
Chromohalobacter canadensis,32
Joostella marina,21
Pseudomonas caeni,24
Portiera endosymbiont of Bemisia tabaci,21
Lactobacillus lindneri,20
Streptomyces mirabilis,24
Halomonas hydrothermalis,20
Microbacterium kitamiense,21
Escherichia coli O6:H16,28
Treponema vincentii,25
Rhizobium leguminosarum bv. phaseoli,36
Streptomyces corchorusii,24
[Clostridium] hylemonae,20
Pseudomonas alcaliphila,29
Achromobacter denitrificans,44
Brevundimonas nasdae,23
Campylobacter gracilis,22
Brevundimonas aurantiaca,33
Bacteroides caccae,22
Arthrobacter woluwensis,26
Lactobacillus paracasei subsp. tolerans,49
Streptomyces stelliscabiei,20
Rhodococcus aetherivorans,27
Kocuria carniphila,20
Acinetobacter radioresistens WC-A-157,28
Bacillus filamentosus,33
Hafnia paralvei,27
Schaalia odontolytica,26
Acetobacter syzygii,30
Staphylococcus auricularis,23
Candidatus Schneideria nysicola,20
Bacillus ginsengihumi,24
Corynebacterium aurimucosum,34
Erwinia tasmaniensis,20
Pseudomonas chlororaphis subsp. aureofaciens,24
Burkholderia contaminans,45
Plantibacter flavus,23
Chromohalobacter salexigens,26
Bdellovibrio bacteriovorus,24
Pseudoalteromonas ruthenica,30
Pseudovibrio denitrificans,30
Tatumella citrea,26
Halobacillus faecis,23
Bacillus anthracis str. Sterne,22
Enterococcus pseudoavium,20
Campylobacter rectus,24
Mycobacterium septicum,20
Hungateiclostridium thermocellum,42
Desulfovibrio vulgaris,21
Trabulsiella odontotermitis,27
Rothia kristinae,41
Mixta gaviniae,20
Campylobacter showae,24
Rothia nasimurium,35
Deinococcus aquaticus,26
Corynebacterium minutissimum,22
Janibacter limosus,20
Dolichospermum circinale,23
Francisella tularensis subsp. novicida,26
Nocardia asiatica,20
Actinobacillus capsulatus,21
Lentzea aerocolonigenes,25
Polynucleobacter necessarius,24
Candidatus Intestinusbacter nucleariae,20
Lelliottia nimipressuralis,27
Pandoraea apista,22
Gemella haemolysans,20
Escherichia coli O104:H4,21
Geobacillus zalihae,22
Clostridium estertheticum,26
Prosthecochloris vibrioformis,21
Pseudochrobactrum saccharolyticum,22
Candidatus Phytoplasma fraxini,30
Bacteroides xylanisolvens,31
Lactobacillus aviarius,22
Mobiluncus curtisii,21
Mycoplasma capricolum subsp. capripneumoniae,44
Lactobacillus amylolyticus,24
Nocardiopsis salina,22
Pseudoalteromonas prydzensis,22
Pseudomonas vancouverensis,28
Stenotrophomonas pavanii,22
Streptomyces collinus,23
Alteromonas marina,21
Terrisporobacter glycolicus,24
Acetobacter cibinongensis,21
Wohlfahrtiimonas chitiniclastica,20
Bacillus canaveralius,21
Actinobacillus porcitonsillarum,20
Clostridium cochlearium,20
Candidatus Liberibacter solanacearum,22
Buchnera aphidicola,24
Bordetella hinzii,20
Achromobacter marplatensis,21
Burkholderiales bacterium,27
Fusobacterium mortiferum,24
Oceanobacillus senegalensis,20
