Classification Level,Count
Citrobacter pasteurii,10
Enterococcus mundtii,190
Lonsdalea populi,10
Acidovorax citrulli,72
Bacillus velezensis CAU B946,10
Streptomyces chattanoogensis,12
Oceanobacillus profundus,37
Streptomyces bellus,10
Clostridium carboxidivorans,11
Brevibacterium sediminis,10
Pseudomonas kunmingensis,17
Janthinobacterium svalbardensis,38
Thauera aromatica,12
Azospirillum zeae,18
Acidomonas methanolica,19
Pseudonocardia carboxydivorans,21
Paraburkholderia graminis,22
Lactococcus lactis subsp. lactis bv. diacetylactis,12
Klebsiella pneumoniae subsp. pneumoniae MGH 78578,16
Lysinibacillus sp. YS11,11
Bifidobacterium animalis,72
Glutamicibacter mysorens,15
Leuconostoc fallax,21
Planococcus sp. (in: Bacteria),44
Campylobacter rectus,24
Corynebacterium amycolatum,38
Maricaulis maris,10
Mycolicibacterium goodii,14
Ochrobactrum pseudintermedium,22
Methylobacterium platani,15
Heliobacterium gestii,11
Pseudomonas poae,138
Acinetobacter baumannii TG22194,10
Streptomyces lunaelactis,30
Pseudoxanthomonas mexicana,45
Mycoplasmopsis fermentans,12
Rhodococcus ruber,121
Kocuria polaris,29
Rhodopseudomonas faecalis,21
Alteromonas marina,21
Prevotella buccae,23
[Haemophilus] ducreyi,88
Rothia dentocariosa,38
Ethanoligenens harbinense,24
Francisella philomiragia,47
Pseudomonas libanensis,51
Paenibacillus polymyxa M1,14
Streptomyces glaucescens,17
Prevotella pallens,13
Geobacillus thermoparaffinivorans,22
Dyella japonica,22
Psychrobacter glaciei,20
Pseudoalteromonas shioyasakiensis,72
Clostridium botulinum B str. Eklund 17B (NRP),19
Bacillus subtilis BEST7003,10
Streptomyces parvulus,43
Chlamydia abortus,82
Pseudomonas soli,11
Actinobacillus equuli,13
Chitinophaga arvensicola,20
Bacillus filamentosus,33
Prevotella nigrescens,32
Rhizobium leucaenae,10
Oxalobacter formigenes,21
Shewanella morhuae,10
Geobacillus sp. GHH01,10
Atlantibacter hermannii,81
Paenibacillus validus,17
Hungateiclostridium clariflavum,10
Actinomyces naeslundii,51
Clostridium pasteurianum,33
Candidatus Halomonas phosphatis,49
Klebsiella oxytoca 10-5248,13
Geobacillus sp. WCH70,15
Bacteroides xylanisolvens,31
Acidipropionibacterium jensenii,13
Tepidimonas taiwanensis,10
Vibrio ordalii,36
Bacillus hwajinpoensis,73
Streptococcus pneumoniae TIGR4,13
Brenneria goodwinii,26
Rhodococcus biphenylivorans,12
Desulfovibrio desulfuricans,45
Cellulomonas hominis,52
Cellulophaga lytica,27
Paenibacillus durus,35
Clostridium sartagoforme,20
Bacillaceae bacterium MTCC 8252,13
Tumebacillus avium,38
Acinetobacter baumannii TG27407,11
Escherichia coli DEC8B,12
Candidatus Ovatusbacter abovo,12
Paenibacillus terrae,31
Kosakonia sacchari,36
Starkeya novella,14
Nocardioides albus,34
Shigella flexneri 2a str. 2457T,13
Kocuria carniphila,20
Escherichia coli O157:H7 str. EDL933,15
Rhizobium sullae,21
Pseudomonas aestusnigri,10
Vibrio neptunius,29
Streptococcus agalactiae serogroup III,14
Candidatus Rickettsiella viridis,14
Halomonas titanicae,81
Bacillus subtilis PY79,10
Buchnera aphidicola (Aphis gossypii),19
Glutamicibacter protophormiae,35
Sporolactobacillus terrae,10
Acinetobacter baumannii Naval-18,41
Marinobacter litoralis,12
Pseudomonas otitidis,71
Ochrobactrum tritici,48
Helicobacter canadensis,28
Snodgrassella alvi,54
Brevibacterium linens,39
Clostridium novyi,28
Corynebacterium simulans,23
Neisseria elongata,26
Fibrobacter succinogenes,57
Acidovorax radicis,11
Pseudovibrio sp. JE062,13
Prevotella micans,12
Acetobacter ghanensis,31
Clostridium haemolyticum,13
Pseudomonas luteola,16
Clostridium autoethanogenum DSM 10061,19
Selenomonas flueggei,10
Clover phyllody phytoplasma,11
Saccharopolyspora rectivirgula,11
Mycobacterium bacteremicum,20
Candidatus Phytoplasma phoenicium,111
Streptomyces lincolnensis,22
Bacillus virus SPbeta,20
Rhizobium miluonense,27
Micromonospora chalcea,17
Tumebacillus algifaecis,28
Lactobacillus paracollinoides,36
Corallococcus exiguus,86
Pseudomonas marginalis,47
Nocardiopsis halotolerans,11
Mesorhizobium mediterraneum,50
Pseudomonas cedrina,50
[Clostridium] aerotolerans,10
Corynebacterium pseudodiphtheriticum,18
Acidithiobacillus ferridurans,33
Peptostreptococcus stomatis,13
Thalassospira tepidiphila,19
Parabacteroides merdae,16
Brachyspira murdochii,18
Psychrobacillus psychrodurans,68
Citrobacter gillenii,32
Ignatzschineria larvae,10
Mycobacterium arupense,14
Capnocytophaga sputigena,27
Amycolatopsis keratiniphila,11
Modestobacter multiseptatus,15
Borrelia spielmanii,16
Pseudomonas indica,27
Clavibacter sepedonicus,12
Lysinibacillus sphaericus C3-41,10
Arthrobacter oryzae,61
Mycoplasma capricolum subsp. capripneumoniae,44
Mycobacterium phocaicum,11
Candidatus Phytoplasma pyri,29
Leptospira weilii,13
Microbulbifer maritimus,11
Aeromonas hydrophila pc104A,10
Serratia symbiotica,192
Veillonella parvula,43
Dickeya solani,37
Kurthia gibsonii,55
Streptomyces seoulensis,20
Clostridium tyrobutyricum,37
Streptococcus troglodytae,11
Helicobacter heilmannii,39
Bifidobacterium angulatum,16
Bacillus haikouensis,10
Pseudomonas hussainii,10
Glutamicibacter creatinolyticus,11
Burkholderia stagnalis,71
Lactococcus piscium,18
Janibacter melonis,29
Paenibacillus sp. CAA11,14
Bacillus gibsonii,50
Cryptobacterium curtum,10
Streptomyces xiamenensis,15
Leptotrichia hofstadii,13
Bdellovibrio bacteriovorus,24
Paenibacillus durus ATCC 35681,10
Blautia glucerasea,12
Spiroplasma citri,18
Actinobacillus porcinus,19
Elizabethkingia miricola,34
Ralstonia pseudosolanacearum,19
Bifidobacterium asteroides,25
Nocardia puris,21
Halobacillus alkaliphilus,12
Rhizobium aegyptiacum,10
Brevibacillus centrosporus,19
Delftia tsuruhatensis,107
Vibrio hepatarius,19
Bacillus sp. ABP14,13
Yersinia massiliensis,28
Dickeya fangzhongdai,21
Methylorubrum podarium,16
Planktothrix agardhii,14
Rickettsia raoultii,13
Psychrobacter psychrophilus,12
Streptomyces xantholiticus,22
Kurthia huakuii LAM0618,12
Vogesella perlucida,13
Shewanella sp. MR-7,10
[Clostridium] symbiosum,25
Pasteurella bettyae,10
'Chrysanthemum morifolium' phyllody phytoplasma,22
Paenibacillus elgii,20
Photobacterium kishitanii,50
Rhodococcus rhodochrous,52
Mycobacterium avium subsp. paratuberculosis,22
Pseudomonas,10
Rhizobium alamii,19
Buttiauxella noackiae,14
Bordetella bronchiseptica,70
Xenorhabdus poinarii,22
Janthinobacterium sp. B9-8,10
Shewanella colwelliana,29
Corynebacterium pseudogenitalium,14
Halomonas hamiltonii,15
Peptoanaerobacter stomatis,10
Pseudoalteromonas sp. 13-15,18
Vibrio celticus,18
Bacillus anthracis str. 3154,11
Lactobacillus alimentarius,67
Yersinia intermedia,52
Vibrio litoralis,18
Dermacoccus nishinomiyaensis,27
Pseudomonas anguilliseptica,36
Anaerostipes hadrus,30
Brinjal little leaf phytoplasma,77
Pediococcus inopinatus,13
[Clostridium] innocuum,36
Brevibacillus parabrevis,89
Staphylococcus agnetis,27
Legionella pittsburghensis,14
Cryobacterium psychrotolerans,56
Dietzia psychralcaliphila,11
Anaerococcus tetradius,14
Bacillus indicus,71
Streptococcus peroris,12
Clostridium drakei,13
Salmonella enterica subsp. enterica serovar Stanley,15
Pseudovibrio sp. FO-BEG1,27
Tasmanian Rickettsia-like organism,20
Uruburuella testudinis,11
Photorhabdus laumondii,53
Bacillus gaemokensis,25
Shewanella baltica OS185,11
Vibrio cyclitrophicus,92
Neisseria pharyngis,10
Mesorhizobium temperatum,14
Microbacterium resistens,18
Vibrio parahaemolyticus RIMD 2210633,11
Bacillus subtilis subsp. spizizenii,77
Schaalia odontolytica,26
Marinovum algicola,13
Helicobacter bilis,39
Lactobacillus futsaii,16
Corynebacterium ulcerans,74
Borrelia carolinensis,14
Streptomyces prasinus,13
Delftia lacustris,39
Streptomyces vinaceus,31
Corallococcus coralloides,62
Lactobacillus kefiranofaciens subsp. kefirgranum,47
Paraburkholderia xenovorans LB400,13
Tsukamurella tyrosinosolvens,67
Candidatus Lariskella arthropodarum,14
Shigella flexneri K-218,13
Buchnera aphidicola,24
Ahrensia kielensis,10
Vibrio gallicus,10
Bacillus sp. 5B6,10
Odoribacter splanchnicus,22
Vibrio comitans,44
Pediococcus damnosus,39
Streptomyces cavourensis,43
Bacillus cereus 03BB108,21
Psychrobacter sanguinis,21
Pandoraea apista,22
Erythrobacter flavus,18
Bacillus sp. FJAT-14266,12
Tenacibaculum ovolyticum,11
Micromonospora carbonacea,26
Pseudomonas toyotomiensis,13
Ruminococcus flavefaciens,50
Nocardia wallacei,19
Sporolactobacillus laevolacticus,24
Cutibacterium avidum,32
Erysipelothrix rhusiopathiae,84
Pasteurella multocida subsp. septica,61
Chromobacterium haemolyticum,14
Capnocytophaga ochracea,27
Fictibacillus macauensis,10
Bacillus cellulasensis,39
Komagataeibacter intermedius,53
Streptomyces lavendulocolor,11
Pseudomonas denitrificans (nomen rejiciendum),21
Dialister propionicifaciens,13
Alphaproteobacteria bacterium,24
Pseudomonas salomonii,20
Lachnobacterium bovis,26
Streptomyces agglomeratus,38
Bacillus subtilis subsp. spizizenii TU-B-10,10
Lactobacillus delbrueckii subsp. lactis DSM 20072,22
Saccharomonospora xinjiangensis,30
Mesoflavibacter zeaxanthinifaciens,12
Leuconostoc garlicum,75
Candidatus Regiella insecticola,36
Oceanobacillus kimchii,23
Nitrobacter winogradskyi,16
Butyricicoccus pullicaecorum,12
Gordonia rubripertincta,16
[Eubacterium] brachy,11
Bacillus thuringiensis MC28,15
Candidatus Phytoplasma fragariae,35
Brevibacillus laterosporus DSM 25,11
Phaeobacter piscinae,64
Zunongwangia profunda,13
Paracoccus yeei,42
Corynebacterium casei,25
Bacillus thuringiensis serovar kurstaki str. HD73,12
Shewanella baltica OS678,10
Streptomyces griseorubiginosus,48
Streptomyces prasinopilosus,14
Azotobacter tropicalis,23
Burkholderia anthina,35
Vibrio tubiashii,38
Microbacterium kitamiense,21
Bacillus mesonae,18
Burkholderia arboris,15
Candidatus Microthrix parvicella,19
Staphylococcus carnosus,93
Nocardiopsis salina,22
Dolichospermum flos-aquae,10
"Salmonella enterica subsp. diarizonae serovar 60:r:e,n,x,z15",10
Aeromonas bestiarum,43
Cupriavidus oxalaticus,11
Nocardioides simplex,19
Leuconostoc holzapfelii,11
Salmonella enterica subsp. enterica serovar Muenster,14
Bacteroides acidifaciens,34
Bordetella parapertussis,39
Lactobacillus apis,10
Simonsiella muelleri,12
Rhodococcus corynebacterioides,37
Streptomyces caeruleatus,22
Streptomyces rochei,124
Bacillus cereus G9241,22
Cosenzaea myxofaciens,10
Phaeobacter inhibens,126
Rhizobium mongolense,20
Triticum aestivum (bread wheat),29
Bacillus selenatarsenatis,15
Salmonella enterica subsp. enterica serovar Anatum,49
endophytic bacterium,25
Arthrobacter crystallopoietes,44
Prevotella ruminicola,48
Asaia bogorensis,91
Paraburkholderia unamae,25
Bacillus thuringiensis str. Al Hakam,14
Streptomyces platensis,49
Streptococcus infantarius,50
Bacillus fordii,21
Chitinophaga pinensis,11
Azotobacter vinelandii,48
Aeromonas schubertii,37
Pseudomonas flavescens,14
Corynebacterium coyleae,18
Neisseria sicca,26
Pseudoalteromonas flavipulchra,27
Heliobacterium modesticaldum Ice1,10
Bacillus humi,36
Bacillus cereus F837/76,12
Acetobacter fabarum,30
Acetobacter syzygii,30
Tychonema bourrellyi,21
Paraburkholderia diazotrophica,12
Staphylococcus cohnii subsp. urealyticus,16
Pseudomonas gessardii,123
Alistipes putredinis,11
Neisseria subflava,56
Salmonella enterica subsp. enterica serovar Thompson,71
Kluyvera ascorbata,43
Campylobacter ureolyticus,23
Shigella flexneri K-304,12
Burkholderia mallei,176
Bacillus amyloliquefaciens LFB112,10
Morococcus cerebrosus,17
Exiguobacterium sp. AT1b,10
Curtobacterium luteum,58
Solibacillus isronensis,18
Clostridium subterminale,27
Curtobacterium citreum,61
Nocardia niigatensis,11
Haematospirillum jordaniae,19
Clostridium isatidis,13
Salimicrobium luteum,16
Blautia wexlerae,19
Acetobacter orleanensis,14
Variovorax soli,19
Paraburkholderia caballeronis,15
Blattabacterium punctulatus,47
Bacillus sp. BS34A,10
Phyllobacterium brassicacearum,11
Chromobacterium vaccinii,29
Acetobacter persici,11
Cronobacter dublinensis subsp. lactaridi LMG 23825,10
Bacillus subtilis subsp. natto BEST195,10
Clostridium magnum,14
Streptococcus infantis,20
Bradyrhizobium diazoefficiens,13
Buttiauxella agrestis,14
Mycobacterium phlei,14
Pseudoalteromonas tunicata,28
Archangium gephyra,10
Candidatus Chryseobacterium massiliae,11
gamma proteobacterium endosymbiont of Siboglinum fiordicum,15
Sphingomonas dokdonensis,16
Nocardia salmonicida subsp. cummidelens,26
Photorhabdus temperata,39
Anoxybacillus gonensis,29
Xenorhabdus stockiae,18
Streptomyces diastatochromogenes,37
Lachnospira pectinoschiza,17
Azospirillum brasilense,122
Pseudomonas chlororaphis subsp. piscium,12
Escherichia coli DEC2E,11
Pseudomonas citronellolis,66
Erwinia tracheiphila,14
Sphingobacterium thalpophilum,17
Halolactibacillus halophilus,12
Rhodococcus yunnanensis,18
Bacillus paramycoides,19
Vagococcus fluvialis,41
Mycobacterium frederiksbergense,18
Metamycoplasma hyosynoviae,14
Arthrobacter tumbae,16
Marinomonas primoryensis,15
Shigella sonnei 53G,11
Bacillus sp. Y-01,13
Halomonas campisalis,27
Lactobacillus namurensis,11
Sulfobacillus acidophilus,19
Salmonella enterica subsp. enterica serovar Anatum str.,78
Azoarcus tolulyticus,13
Candidatus Rosenkranzia clausaccus,18
Acetobacter aceti,29
Planococcus antarcticus DSM 14505,10
Anaerostipes caccae,24
Pseudomonas japonica,19
Paenibacillus stellifer,22
Ralstonia syzygii,10
Exiguobacterium profundum,84
Lactobacillus acidipiscis,45
Corynebacterium propinquum,28
Staphylococcus kloosii,39
Planococcus halocryophilus,22
Streptomyces atrovirens,27
Pedobacter steynii,17
Salegentibacter mishustinae,16
Paeniglutamicibacter antarcticus,10
Candidatus Paraburkholderia hispidae,10
Tyzzerella nexilis,14
Aeromonas sp. ASNIH7,10
Streptomyces malaysiensis,29
Salmonella enterica subsp. enterica serovar Paratyphi C,15
Burkholderia stabilis,64
Streptomyces coelicoflavus,34
Vibrio crassostreae,38
Planococcus kocurii,17
Renibacterium salmoninarum,16
Oceanobacillus sp. 160,10
Acinetobacter indicus,33
Microbacterium foliorum,76
Moraxella osloensis,95
Streptococcus sanguinis,109
Escherichia coli DEC11E,11
Geobacillus thermodenitrificans NG80-2,10
'Populus nigra' phytoplasma,14
Shigella flexneri K-272,10
Salmonella enterica subsp. arizonae,11
Streptomyces cellulosae,31
Yersinia pestis Pestoides F,14
Bacillus cereus NVH0597-99,11
Helicobacter canis,19
Actinomyces denticolens,17
Treponema vincentii,25
Streptomyces corchorusii,24
Borrelia persica,14
Paenisporosarcina sp. K2R23-3,11
Ehrlichia chaffeensis,14
Yersinia pseudotuberculosis YPIII,14
Enterococcus sulfureus ATCC 49903,12
Lachnoanaerobaculum saburreum,10
Ruegeria arenilitoris,40
Melissococcus plutonius,54
Paenibacillus illinoisensis,40
Candidatus Phytoplasma asteris,21
Micromonospora saelicesensis,25
Pseudomonas knackmussii,25
Rhizobium laguerreae,10
Avibacterium paragallinarum,46
Mesorhizobium alhagi,14
Pseudomonas trivialis,55
Brachyspira hampsonii,15
Pseudomonas deceptionensis,19
Clostridium botulinum BKT015925,10
Planomicrobium koreense,35
Kytococcus sedentarius,29
Bacillus smithii,29
Gordonia malaquae,21
Microbacterium xylanilyticum,11
Streptomyces thermocarboxydus,57
Sutterella stercoricanis,10
Mesorhizobium sophorae,12
Listeria innocua,106
Mastigocladus laminosus,13
Scardovia wiggsiae,16
Stenotrophomonas tumulicola,16
Pseudomonas reinekei,42
Bacillus boroniphilus,24
Bacillus korlensis,17
Aeribacillus pallidus,101
Bacillus sp. X1(2014),12
Bacillus phage phBC6A52,13
Clostridium baratii,42
Arcobacter cryaerophilus,30
Lactobacillus rossiae,56
Mycobacterium bovis,24
Flavobacterium frigidarium,17
Mesorhizobium tianshanense,29
Paenibacillus mucilaginosus 3016,14
Aeromonas salmonicida subsp. achromogenes,14
Neisseria flava,13
Sphingomonas echinoides,26
Pantoea endophytica,10
Streptomyces chartreusis NRRL 3882,13
Serratia rubidaea,54
Bacillus thuringiensis serovar galleriae,17
Corynebacterium kroppenstedtii,21
Cranberry false blossom phytoplasma,29
Paraburkholderia caledonica,22
Serratia marcescens subsp. sakuensis,18
Rodentibacter heylii,61
Pseudomonas amygdali pv. morsprunorum,20
Microbacterium schleiferi,34
Pseudomonas simiae,43
Vibrio campbellii ATCC BAA-1116,10
Parabacteroides merdae CL03T12C32,10
Psychrobacter fozii,24
Bacillus thuringiensis BMB171,14
Candidatus Anaplasma boleense,14
Stenotrophomonas acidaminiphila,46
Lactobacillus timberlakei,13
Pyramidobacter piscolens,13
Paenibacillus barcinonensis,37
Erwinia tasmaniensis,20
Kerstersia gyiorum,19
Streptomyces griseofuscus,11
Pseudomonas baetica,66
Escherichia coli O6:H16,28
Streptomyces venezuelae,46
Nocardia veterana,14
Fructobacillus fructosus,68
Embleya scabrispora,22
gamma proteobacterium symbiont of Halyomorpha halys,17
Xanthomonas albilineans,76
Pantoea eucrina,21
Shewanella hafniensis,14
Pectobacterium polaris,16
Cohnella plantaginis,13
Paenarthrobacter ureafaciens,17
Bacillus cereus G9842,13
Aneurinibacillus aneurinilyticus,37
Pseudoalteromonas paragorgicola,13
Rhizobium gallicum,44
Anoxybacillus amylolyticus,10
Bacillus weihenstephanensis,21
Erwinia aphidicola,15
Streptomyces hygroscopicus,90
Mycobacterium immunogenum,26
Salinicola salarius,32
Bifidobacterium choerinum,13
Desulfovibrio piger,13
Streptomyces lienomycini,23
Shewanella woodyi ATCC 51908,10
Thermoclostridium stercorarium,14
Pseudoalteromonas piscicida,90
[Curtobacterium] plantarum,11
Pseudomonas cannabina,13
Pseudomonas fuscovaginae,31
Streptococcus minor,26
Dermabacter hominis,18
Abiotrophia defectiva,17
Corynebacterium urealyticum,18
Candidatus Phytoplasma pruni,88
Lysinibacillus boronitolerans,17
Escherichia coli DSM 30083 = JCM 1649 = ATCC 11775,16
Mycobacterium porcinum,21
Vibrio breoganii,17
Streptococcus oralis subsp. dentisani,12
Pseudescherichia vulneris,27
Acidovorax valerianellae,17
Candidatus Neoehrlichia arcana,10
Bacillus anthracis str. 'Ames Ancestor',11
Lactobacillus parakefiri,14
Citrobacter werkmanii,48
Flavobacterium aquidurense,14
Meiothermus ruber,10
Moritella yayanosii,17
artificial sequences,13
Oceanobacillus manasiensis,13
Campylobacter curvus,12
Aliivibrio wodanis,35
Dickeya solani D s0432-1,14
Nocardiopsis synnemataformans,17
Streptomyces polychromogenes,18
Bacillus shackletonii,15
Planococcus donghaensis,28
Candidatus Rhizobium massiliae,26
Paenibacillus antarcticus,11
Bacillus cytotoxicus NVH 391-98,13
Streptomyces bottropensis,26
Sulfitobacter pontiacus,27
Candidatus Riegeria galatelae,31
Novosphingobium resinovorum,21
Alicyclobacillus acidocaldarius,42
Succinatimonas hippei,10
Paenibacillus sp. AD87,12
Parageobacillus caldoxylosilyticus,37
Listeria grayi,15
Streptosporangium amethystogenes,11
Cloacibacillus evryensis,12
Frateuria aurantia,24
Yokenella regensburgei,41
Desulfosporosinus meridiei DSM 13257,11
Psychromonas sp. CNPT3,11
Pseudomonas yamanorum,24
Sphingomonas mali,10
Paenibacillus agaridevorans,15
Caldimonas manganoxidans,12
Streptomyces virginiae,39
Treponema sp. oral taxon 251,10
Acinetobacter baumannii 1426993,11
Corynebacterium accolens,16
Burkholderia territorii,47
Bosea vestrisii,30
Streptomyces lannensis,13
Fictibacillus barbaricus,44
Microbacterium flavescens,25
Streptomyces turgidiscabies,58
Sphingomonas psychrolutea,13
Arthrobacter agilis,78
Nocardia abscessus,27
Staphylococcus simiae,10
Albirhodobacter marinus,10
Lactobacillus rhamnosus GG,15
Nitrobacter vulgaris,17
Methylobacterium komagatae,16
Shigella sonnei 4822-66,11
Propionibacterium freudenreichii,109
Bacillus horti,12
Bartonella quintana,18
Marinobacter salsuginis,37
Streptomyces werraensis,17
Flavobacterium acidificum,17
Paracoccus carotinifaciens,17
Catonella morbi,12
Pseudomonas hunanensis,12
Curtobacterium pusillum,28
Allorhizobium vitis,67
Erwinia mallotivora,27
endosymbiont of Lissorhoptrus oryzophilus,10
Flavobacterium hydatis,11
Brachyspira aalborgi,34
Candidatus Cardinium hertigii,34
[Clostridium] aldenense,10
Okadaella gastrococcus,12
Leuconostoc mesenteroides subsp. cremoris,24
Nodularia spumigena,29
Planomicrobium flavidum,21
Brevibacillus thermoruber,42
Parabacteroides goldsteinii,16
Rhizobium bangladeshense,11
Pseudomonas xinjiangensis,112
Streptomyces cyaneofuscatus,38
Salmonella enterica subsp. enterica serovar Javiana,22
Selenomonas infelix,10
Komagataeibacter sucrofermentans,13
Halobacillus halophilus,18
Streptococcus ruminantium,15
Bacteroides massiliensis,12
Planomicrobium chinense,23
Neisseria macacae,14
Nocardiopsis flavescens,15
Rhizobium multihospitium,24
[Eubacterium] hallii,22
Streptomyces hiroshimensis,39
Paracoccus versutus,27
Fusobacterium nucleatum subsp. polymorphum,36
Shigella flexneri 2850-71,11
Bacillus fumarioli,16
Paenibacillus sp. JDR-2,12
Moorella thermoacetica,32
Roseburia hominis,20
Pseudomonas entomophila,28
Methylobacterium mesophilicum,16
Nocardia seriolae,50
Acinetobacter baumannii TG00314,12
Brevibacterium epidermidis,41
Campylobacter mucosalis,11
Shewanella japonica,16
Brenneria roseae,10
Novosphingobium panipatense,11
Nocardiopsis lucentensis,29
Kingella denitrificans,10
Streptomyces nitrosporeus,19
Pseudomonas indoloxydans,30
Deinococcus aquaticus,26
Escherichia coli DEC5B,10
Acinetobacter baumannii Naval-17,40
Lysinibacillus massiliensis,20
Chromobacterium sp. IIBBL 274-1,16
Dehalococcoides mccartyi,42
Escherichia coli DEC4A,13
Treponema pedis,17
Xanthomonas citri,40
Streptomyces atroolivaceus,27
Vibrio pomeroyi,15
Blautia schinkii,12
Streptococcus porcinus,33
Micromonospora purpureochromogenes,25
Tropheryma whipplei,15
Oblitimonas alkaliphila,43
Massilia varians,16
Burkholderia cepacia ATCC 25416,19
Salmonella enterica subsp. diarizonae serovar 38:[k]:-,12
Clostridium frigidicarnis,12
Leptothrix mobilis,20
Eikenella corrodens,33
Acinetobacter variabilis,14
Methylobacterium currus,22
Lactobacillus ghanensis,10
Mycoplasma ovis,25
Clostridium kluyveri,18
Cystobacter fuscus,16
Xanthomonas campestris pv. campestris,41
Kosakonia oryzae,63
Clostridium cochlearium,20
Thermoanaerobacter pseudethanolicus,16
Auritidibacter ignavus,10
Streptomyces koyangensis,25
Bacillus sp. IHB B 7164,15
Pseudoalteromonas undina,10
Ectothiorhodospira mobilis,11
Streptomyces lydicus,32
Eubacterium ramulus,11
Bacteroides intestinalis,17
Alkalimonas collagenimarina,15
Serratia sp. ATCC 39006,14
Flavobacterium pectinovorum,12
Legionella pneumophila subsp. fraseri,31
Halomonas halophila,10
Salmonella enterica subsp. enterica serovar Rubislaw,17
Shewanella sediminis HAW-EB3,12
Roseovarius tolerans,12
Mesorhizobium septentrionale,11
Leucobacter aridicollis,15
Streptococcus gordonii,82
Klebsiella pneumoniae UCICRE 7,10
Pseudoalteromonas haloplanktis,15
Rhodococcus jostii,19
Streptomyces qinglanensis,12
Idiomarina abyssalis,13
Klebsiella michiganensis KCTC 1686,16
Pantoea eucalypti,16
Sphingobium fuliginis,16
Paenibacillus anaericanus,11
Campylobacter hyointestinalis,28
Saccharothrix xinjiangensis,12
Rodentibacter ratti,14
Brachymonas denitrificans,28
Lysobacter capsici,21
Prevotella amnii,11
Shigella flexneri 2a,31
Spirochaetaceae,11
Acinetobacter oleivorans,33
Candidatus Phytoplasma oryzae,38
Paracoccus aminovorans,11
Komagataeibacter oboediens,59
Serratia grimesii,23
Alkalibacterium gilvum,10
Candidatus Curculioniphilus buchneri,56
Clostridium perfringens D str. JGS1721,16
Mycetohabitans rhizoxinica,14
Chromatiaceae bacterium,10
Streptococcus gallolyticus subsp. pasteurianus,64
Ornithinibacillus bavariensis,15
Aeromonas hydrophila subsp. hydrophila ATCC 7966,10
Rickettsia monacensis,14
Burkholderia pseudomallei MSHR5848,12
[Eubacterium] nodatum,13
Natronobacillus azotifigens,11
Clostridium chauvoei,34
Pseudomonas amygdali pv. lachrymans,21
Pseudomonas ficuserectae,19
[Clostridium] hiranonis,21
Salmonella enterica subsp. salamae,16
Paenibacillus tylopili,12
Ferrimonas balearica,20
Mycoplasmopsis pullorum,35
Salmonella bongori,21
Streptomyces griseoruber,27
Enterobacter hormaechei subsp. oharae,87
Escherichia coli DEC14B,11
Roseomonas mucosa,14
Rothia amarae,11
Portiera endosymbiont of Bemisia tabaci,21
Planktothrix rubescens,20
Enterococcus casseliflavus EC20,10
gamma proteobacterium symbiont of Graphosoma rubrolineatum,16
Candidatus Baumannia cicadellinicola,30
Prevotella oulorum,13
Clostridium butyricum 5521,13
Escherichia coli KTE23,10
Alkalibacterium iburiense,16
Alcanivorax xenomutans,15
Bacillus lentus,36
Lactobacillus bombi,14
Pseudomonas composti,13
Shewanella baltica OS195,10
Shewanella benthica,16
Salmonella enterica subsp. enterica serovar Agona,29
Bacillus sporothermodurans,26
Microbacterium aurum,16
Actinobacillus succinogenes,19
Vibrio cholerae O1 biovar El Tor,29
Paracoccus marinus,11
Tetragenococcus muriaticus,18
Bacillus cereus FRI-35,13
Pseudomonas sp. enrichment culture,11
Coxiella burnetii,42
Vibrio fortis,67
Rhizobium leguminosarum bv. trifolii,48
Aquincola tertiaricarbonis,10
Clostridium botulinum E1 str. 'BoNT E Beluga',12
Bartonella mastomydis,19
Exiguobacterium marinum,11
Lentzea albidocapillata subsp. violacea,13
Enterococcus malodoratus,17
Pseudoalteromonas citrea,22
Oceanobacillus senegalensis,20
Clostridium fallax,12
Clostridium perfringens CPE str. F4969,13
Bacillus megaterium QM B1551,12
Arthrobacter woluwensis,26
Acetobacter ascendens,19
Halomonas pacifica,19
Marinilactibacillus psychrotolerans,25
Bradyrhizobium erythrophlei,12
Schaalia meyeri,17
Gluconobacter albidus,17
Bacillus cereus AH1134,13
Streptomyces sporoverrucosus,13
Actinomyces radicidentis,20
Weissella kandleri,12
Enterococcus thailandicus,59
Shewanella oneidensis MR-1,10
Mycobacterium flavescens,12
Anoxybacillus rupiensis,21
Alicyclobacillus pomorum,10
Olleya marilimosa,12
Laceyella sacchari,15
Anaeromyxobacter dehalogenans,29
Bacillus idriensis,59
Skermanella aerolata,10
Candidatus Phytoplasma fraxini,30
Cupriavidus respiraculi,32
[Actinobacillus] rossii,25
Planococcus faecalis,18
Bacteroides stercoris,11
Chromohalobacter salexigens,26
Exiguobacterium sp. NG55,11
Clostridium scatologenes,14
Bacillus pseudofirmus,29
Pseudonocardia autotrophica,15
Segniliparus rugosus,11
Acetobacter oryzifermentans,12
Halomonas johnsoniae,12
Nocardia ignorata,11
Bacillus sp. SJ-10,10
Salicola marasensis,17
Corynebacterium glutamicum ATCC 13032,13
Hafnia paralvei,27
Pseudidiomarina donghaiensis,14
Flavobacterium succinicans,21
Sporosarcina globispora,36
Streptomyces mutomycini,15
Bacillus oryzaecorticis,23
Agarivorans gilvus,10
Labrenzia aggregata,26
Methylobacterium hispanicum,30
Nocardia soli,12
Pediococcus claussenii,15
